"","url","title","snippet","date"
"1","https://www.breitbart.com/2024-election/2024/11/05/donald-trump-wins-the-presidency-greatest-comeback-in-american-history/","Donald Trump Wins the Presidency; Greatest Comeback in ...","Nov 5, 2024 ... Donald Trump Wins the Presidency; Greatest Comeback in American History ... Former President Donald John Trump is the winner of the 2024 presidential election, ...",2024-11-05
"2","https://www.breitbart.com/politics/2024/11/03/watch-stirring-unity-ad-showcases-trumps-expanded-maga-coalition-rfk-gabbard-musk-more/","WATCH: Stirring 'Unity' Ad Showcases Trump's Expanded MAGA ...","Nov 3, 2024 ... In a post on X, Shanahan shared a video of clips of former President Donald Trump, former Rep. Tulsi Gabbard (R-HI), Sen. JD Vance (R-OH), the vice ...",2024-11-03
"3","https://www.breitbart.com/entertainment/2024/11/03/claim-nbc-broke-fcc-equal-time-rule-with-kamala-harris-appearance-on-snl/","CLAIM: NBC Broke FCC 'Equal Time' Rule with Kamala Harris ...","Nov 3, 2024 ... ... Donald Trump. Harris appeared in the show's opening scene, known as the “cold open,” opposite Maya Rudolph, who impersonates her on the program. (The setup ...",2024-11-03
"4","https://www.breitbart.com/politics/2024/11/01/exclusive-trump-daines-alliance-between-top-bottom-ticket-gop-candidates-fueling-gop-energy-home-stretch/","Exclusive — Trump-Daines Alliance Between Top, Bottom of Ticket ...","Nov 1, 2024 ... Former President Donald Trump and National Republican Senatorial Committee chairman Sen. Steve Daines (R-MT) saw this exact moment in the 2024 election ...",2024-11-01
"5","https://www.breitbart.com/the-media/2024/11/02/exclusive-rasmussen-head-pollster-predicts-trump-landslide-likens-to-1980-reagan-carter-election-major-political-realignment/","Rasmussen Head Pollster Predicts Major Trump Landslide Victory","Nov 2, 2024 ... Former President Donald Trump is poised to secure a significant electoral victory, potentially “sweeping battleground states,” according to Rasmussen's head ...",2024-11-02
"6","https://www.breitbart.com/politics/2024/11/04/megyn-kelly-will-speak-at-trump-pennsylvania-rally-absolutely-essential-trump-wins-i-hope-women-will-listen-to-me/","Megyn Kelly Will Speak at Trump Rally in Pennsylvania: 'I Hope ...","Nov 4, 2024 ... Megyn Kelly will speak directly to voters at a Trump rally in Pennsylvania on Monday and explain why she is voting for former President Donald Trump.",2024-11-04
"7","https://www.breitbart.com/2nd-amendment/2024/11/04/hawkins-kamala-harris-is-pro-gun-control-donald-trump-is-pro-second-amendment/","Hawkins: Kamala Harris is Pro-Gun Control, Donald Trump is Pro-2A","Nov 4, 2024 ... On the eve of the November 5, 2024, presidential election it is important to remember that Democrat Kamala Harris is pro-gun control and Republican Donald ...",2024-11-04
"8","https://www.breitbart.com/2024-election/2024/11/03/barack-obama-tries-debunked-very-fine-people-hoax-in-closing-message-wisconsin/","Barack Obama Tries Debunked 'Very Fine People' Hoax in Closing ...","Nov 3, 2024 ... He is also the author of The Trumpian Virtues: The Lessons and Legacy of Donald Trump's Presidency, now available on Audible. He is a winner of the 2018 ...",2024-11-03
"9","https://www.breitbart.com/sports/2024/11/02/watch-trump-brings-womens-swim-team-that-stood-up-to-trans-athlete-on-rally-stage/","WATCH: Trump Brings Women's Swim Team That Stood up to Trans ...","Nov 2, 2024 ... ... to the presence of Blaire Fleming, a transgender athlete. Politics · Sports · 2024 Presidential Election · Donald Trump · Transgender · Transgender Athletes ...",2024-11-02
"10","https://www.breitbart.com/entertainment/2024/11/05/fashion-notes-melania-trump-is-election-day-elegant-in-palm-beach/","Fashion Notes: Melania Trump is Election Day Elegant in Palm Beach","Nov 5, 2024 ... First Lady Melania Trump arrived to vote in Palm Beach, Florida, alongside her husband President Donald Trump, in an elegant shirt dress and shades.",2024-11-05
"11","https://www.breitbart.com/2024-election/2024/11/02/donald-trump-hits-cbs-news-with-10-billion-lawsuit-for-deceptive-harris-interview/","Donald Trump Hits CBS News with $10 Billion Lawsuit for ...","Nov 2, 2024 ... Former President Donald Trump (R) is suing CBS News for $10 billion in regard to its interview with Vice President Kamala Harris (D).",2024-11-02
"12","https://www.breitbart.com/politics/2024/11/04/nbc-news-nevada-take-week-count-votes/","NBC News: 'Nevada Will Take a Week to Count All Their Votes'","Nov 4, 2024 ... President Joe Biden ended up winning Nevada in the 2020 presidential election, receiving 50.1 percent, while former President Donald Trump received 47.7 percent ...",2024-11-04
"13","https://www.breitbart.com/2024-election/2024/11/05/donald-trump-promises-tariffs-to-ensure-mexican-curbs-on-drugs-and-migrants/","Donald Trump Threatens Tariffs on Mexico to Revive Curbs on ...","Nov 5, 2024 ... President Donald Trump is backing up his promise to enforce the nation's border laws with a threat to impose huge tariffs if Mexico does not cooperate.",2024-11-05
"14","https://www.breitbart.com/radio/2024/11/04/exclusive-tom-cotton-i-dont-see-silent-kamala-voter-there-is-likely-yet-again-silent-trump-voter/","Exclusive -- Tom Cotton: I Don't See a Silent Kamala Voter, but ...","Nov 4, 2024 ... Sen. Tom Cotton (R-AR) said he does not believe there is a silent Kamala Harris voter, but there is likely a silent Donald Trump voter.",2024-11-04
"15","https://www.breitbart.com/2024-election/2024/11/01/wapo-show-implodes-after-hugh-hewitt-abruptly-quits-during-unfair-segment-im-done/","WaPo Show Implodes After Hewitt Abruptly Quits During 'Unfair ...","Nov 1, 2024 ... ... Donald Trump's election integrity efforts were meant to incite protests. Hewitt's comments, which included relevant facts about election integrity court ...",2024-11-01
"16","https://www.breitbart.com/tech/2024/11/04/democrat-mega-donor-reid-hoffman-says-2024-election-is-disrupting-silicon-valley-relationships/","Democrat Mega-Donor Reid Hoffman Says 2024 Election Is ...","Nov 4, 2024 ... Lucas Nolan is a reporter for Breitbart News covering issues of free speech and online censorship. Economy · Politics · Tech · Donald Trump · Kamala Harris ...",2024-11-04
"17","https://www.breitbart.com/2024-election/2024/11/04/former-obama-aide-early-voting-numbers-look-scary-kamala-harris/","WATCH -- Former Obama Aide: Early Voting Numbers Look 'Scary ...","Nov 4, 2024 ... Early voting data has become a nail-biter for Vice President Kamala Harris (D) as she runs against former President Donald Trump (R) in the race for the White ...",2024-11-04
"18","https://www.breitbart.com/the-media/2024/11/05/msnbcs-maddow-dubbed-fascist-for-calling-musk-a-national-security-threat-over-trump-ties-urging-u-s-to-cut-contracts/","MSNBC's Maddow Dubbed 'Fascist' for Calling Musk a 'National ...","Nov 5, 2024 ... The matter comes as Musk faces attacks from many on the far-left for his endorsement of Donald Trump. In September, Maddow said that Trump didn't “think that ...",2024-11-05
