"","url","title","snippet","date"
"1","https://www.breitbart.com/politics/2024/09/10/21-kamala-harris-false-claims-hoaxes-that-debate-moderators-did-not-fact-check/","21 False Claims & Hoaxes by Kamala Harris that ABC's Debate ...","Sep 10, 2024 ... Vice President Kamala Harris issued a slew of false claims and hoaxes that ABC debate moderators did not fact check during Tuesday's debate against former ...",2024-09-10
"2","https://www.breitbart.com/politics/2024/09/10/embarrassing-kamala-harris-plagiarized-joe-bidens-campaign-policies-for-website/","'Embarrassing': Kamala Harris Plagiarized Joe Biden's Campaign ...","Sep 10, 2024 ... Vice President Kamala Harris's campaign plagiarized policies from President Joe Biden's campaign website, copying and pasting onto its “issues” page Sunday.",2024-09-10
"3","https://www.breitbart.com/politics/2024/09/06/exclusive-photo-essay-kamala-harriss-middle-class-upbringing-in-westmount-canada/","Exclusive: Photo Essay — Kamala Harris's 'Middle-Class ...","Sep 6, 2024 ... Running for president in a political moment when victimhood is currency, Kamala Harris paints herself as being brought up on the ""streets.""",2024-09-06
"4","https://www.breitbart.com/2024-election/2024/09/10/fact-check-kamala-harris-claims-she-was-raised-in-the-middle-class/","Fact Check: Kamala Harris Claims She Was Raised in the Middle ...","Sep 10, 2024 ... Vice President Kamala Harris claimed during Tuesday night's presidential debate that she had a middle-class upbringing. VERDICT: Mostly false.",2024-09-10
"5","https://www.breitbart.com/the-media/2024/09/10/fact-check-abc-moderators-fail-to-correct-kamala-harris-alluding-to-suckers-and-losers-hoax/","Fact Check: ABC Moderators Fail to Correct Kamala Harris Alluding ...","Sep 10, 2024 ... CLAIM: Kamala Harris claimed that Donald Trump had disparaged the military, including the fallen. VERDICT: FALSE. This is a familiar hoax started by the left- ...",2024-09-10
"6","https://www.breitbart.com/sports/2024/09/05/professing-christian-steph-curry-endorsing-kamala-harris-protect-abortion-rights-despite-nearly-being-aborted-himself/","Professing 'Christian' Steph Curry Endorsing Kamala Harris to ...","Sep 5, 2024 ... NBA star Steph Curry insisted that endorsing Kamala Harris was not a ""tough"" decision because Harris supports abortion.",2024-09-05
"7","https://www.breitbart.com/entertainment/2024/09/10/bette-midler-hopes-trump-will-poop-his-pants-during-debate-with-kamala-harris/","Bette Midler Hopes Trump Will 'Poop' His Pants During Debate with ...","Sep 10, 2024 ... Bette Midler Hopes Trump Will 'Poop' His Pants During Debate with Kamala Harris. 89 hocusmidler Disney. David Ng. 10 Sep 2024. 1:29. Disney's Hocus Pocus 2 star ...",2024-09-10
"8","https://www.breitbart.com/politics/2024/09/08/fact-check-walz-claims-being-gay-in-nebraska-is-still-technically-illegal/","Fact Check: Walz Claims 'Being Gay' in Nebraska is 'Technically ...","Sep 8, 2024 ... While speaking at the 2024 annual gala for the Human Rights Campaign Walz spoke about how if elected president, Vice President Kamala Harris would “fight ...",2024-09-08
"9","https://www.breitbart.com/politics/2024/09/05/biden-admits-inflation-reduction-act-was-wrongly-named-we-shouldve-named-it-what-it-was/","Biden Admits Inflation Reduction Act Was Wrongly Named","Sep 5, 2024 ... The legislation narrowly escaped the Senate via a 51-50 party-line vote, with Vice President Kamala Harris serving as the tiebreaker. The Democrat ...",2024-09-05
"10","https://www.breitbart.com/tag/willie-brown/","Willie Brown Articles - Breitbart","Sep 10, 2024 ... California Governor Gavin Newsom could appoint himself U.S. Senator to replace Sen. Kamala Harris (D-CA) if she and Joe Biden are certified as the winners ...",2024-09-10
"11","https://www.breitbart.com/the-media/2024/09/10/fact-check-abcs-linsey-davis-tries-to-correct-trump-on-abortion/","Fact Check: ABC's Linsey Davis Tries to Correct Trump on Abortion","Sep 10, 2024 ... ABC News' Linsey Davis decided to side openly with Vice President Kamala Harris in the presidential debate on Tuesday night, repeating the mistake CNN's ...",2024-09-10
"12","https://www.breitbart.com/podcast/2024/09/10/breitbart-news-daily-podcast-ep-613-breitbart-politics-editor-emma-jo-morris-on-tonights-debate/","Breitbart News Daily Podcast Ep. 613: Breitbart Politics Editor Emma ...","Sep 10, 2024 ... ... Mike Slater to preview tonight's big debate between former President Donald Trump and Vice President Kamala Harris.",2024-09-10
"13","https://www.breitbart.com/tech/2024/09/07/lawfare-brought-me-off-the-sidelines-silicon-valley-titan-naval-ravikant-endorses-donald-trump/","Lawfare 'Brought Me Off the Sidelines:' Silicon Valley Titan Naval ...","Sep 7, 2024 ... If you want the case against Kamala Harris, it's the fact that she was DA in San Francisco and San Francisco's a mess. And, in fact, afterwards she ...",2024-09-07
"14","https://www.breitbart.com/middle-east/2024/09/08/emily-austin-jews-have-a-duty-to-speak-out-elect-trump/","Emily Austin: Jews Have a Duty to Speak Out, Elect Trump","Sep 8, 2024 ... ... Kamala Harris and Gov. Tim Walz of Minnesota would “pour gasoline on the fire of Jew-hatred in the United States.” She accused President Joe Biden of ...",2024-09-08
"15","https://www.breitbart.com/politics/2024/09/04/chicago-sun-times-columnist-id-pick-hamas-over-netanyahu/","Chicago Sun-Times Columnist: I'd Pick Hamas over Netanyahu","Sep 4, 2024 ... Democrats have struggled to deal with the anti-Israel (and, in some cases, antisemitic) wing of their party. Vice President Kamala Harris has said she would not ...",2024-09-04
"16","https://www.breitbart.com/news/alabama-congressional-district-redrawn-to-better-represent-black-voters-sparks-competitive-race/","Alabama congressional district redrawn to better represent Black ...","Sep 7, 2024 ... The switch to Vice President Kamala Harris at the top of the Democratic ticket should benefit Figures, said Democratic pollster Zac McCrary. “Black voters ...",2024-09-07
