"","url","title","snippet","date"
"1","https://www.breitbart.com/politics/2024/08/06/kamala-harriss-vice-president-pick-gov-tim-walz-facing-stolen-valor-accusation/","Kamala Harris's VP Pick Tim Walz Facing Stolen Valor Accusation","Aug 6, 2024 ... Minnesota Gov. Tim Walz (D) — the vice presidential candidate pick of Democrat presidential nominee Vice President Kamala Harris — has listed on his official ...",2024-08-06
"2","https://www.breitbart.com/politics/2024/08/07/walz-flees-when-confronted-with-stolen-valor-accusations/","Tim Walz Flees Reporters When Confronted with Stolen Valor ...","Aug 7, 2024 ... Walz and Vice President Kamala Harris were wrapping a brief address – during which Harris praised Walz's record – to a small crowd from a Wisconsin tarmac ...",2024-08-07
"3","https://www.breitbart.com/politics/2024/08/03/kamala-harris-husband-doug-emhoff-reportedly-cheated-first-wife-nanny-got-her-pregnant/","Kamala Harris's Husband, Doug Emhoff, Reportedly Cheated on ...","Aug 3, 2024 ... Second gentleman Doug Emhoff, the husband of Vice President Kamala Harris, reportedly cheated on his first wife, film producer Kerstin Emhoff, with their nanny ...",2024-08-03
"4","https://www.breitbart.com/2024-election/2024/08/06/past-dui-arrest-continues-to-hound-tim-walz-after-conflicting-claims/","Past DUI Arrest Continues to Hound Tim Walz After Conflicting Claims","Aug 6, 2024 ... Minnesota Gov. Tim Walz (D), who emerged Tuesday as Vice President Kamala Harris's running mate, will likely face new scrutiny over a 1995 DUI arrest.",2024-08-06
"5","https://www.breitbart.com/2024-election/2024/08/02/book-joe-biden-repeatedly-trashed-kamala-harris-as-inauthentic-in-2020/","BOOK: Joe Biden 'Repeatedly' Trashed Kamala Harris as ...","Aug 2, 2024 ... Joe Biden reportedly ""privately"" and ""repeatedly"" questioned the authenticity of Kamala Harris during the 2020 campaign.",2024-08-02
"6","https://www.breitbart.com/politics/2024/08/10/curious-case-media-failure-secure-interview-kamala-harris/","The Curious Case of the Media's Failure to Secure an Interview with ...","Aug 10, 2024 ... The media timidly began to report this week on the lack of unscripted interviews with Kamala Harris since she became her party's nominee.",2024-08-10
"7","https://www.breitbart.com/entertainment/2024/08/02/watch-actress-amanda-seales-unloads-on-phony-disingenuous-kamala-harris/","Watch: Actress Amanda Seales Unloads on Phony, 'Disingenuous ...","Aug 2, 2024 ... A prominent black actor-comedian, known for her role on the HBO series Insecure, has revealed she once told Kamala Harris that she comes off as “disingenuous.”",2024-08-02
"8","https://www.breitbart.com/national-security/2024/08/09/ukrainian-state-media-cheerlead-for-tim-walz-stolen-valor-accusations/","Ukrainian State Media Cheerlead for Tim Walz amid Stolen Valor ...","Aug 9, 2024 ... ... Kamala Harris's running mate. Ukrinform's article was built around an interview with Luda Anastazievsky, who chairs the Ukrainian American Advocacy ...",2024-08-09
"9","https://www.breitbart.com/the-media/2024/08/07/nolte-biden-2-0-media-now-covering-up-kamalas-incompetence/","Nolte: Biden 2.0—Media Now Covering Up Kamala's Incompetence","Aug 7, 2024 ... Democrat presidential nominee Kamala Harris is scared to answer questions from the media. But the real scandal is this.",2024-08-07
"10","https://www.breitbart.com/border/2024/08/06/biden-harris-expand-cbp-one-app-makes-it-easier-for-migrants-to-enter-u-s/","Biden-Harris Admin Expands CBP One App -- Easier for Migrants to ...","Aug 6, 2024 ... Alejandro Mayorkas · Biden border crisis · Biden-Harris · CBP One · House Judiciary Committee · illegal immigration · Kamala Harris · U.S. Customs and Border ...",2024-08-06
