Unnamed: 0,url,title,snippet,date
9,https://www.breitbart.com/politics/2024/08/18/lindsey-graham-donald-trump-the-provocateur-the-showman-may-not-win-this-election/,"Lindsey Graham: 'Donald Trump the Provocateur, the Showman ...","Aug 18, 2024 ... ... 2024 election to Vice President Kamala Harris if he makes personal attacks the center of his campaign. | Clips.",2024-08-18
10,https://www.breitbart.com/politics/2024/08/13/report-immigrants-gaining-u-s-citizenship-at-fastest-rate-in-a-decade/,'Reshaping the Electorate': Biden-Harris Admin Granting Citizenship ...,"Aug 13, 2024 ... ... on Twitter: or e-mail to: skent@breitbart.com. 2024 Election · Immigration · Politics · 2024 Presidential Election · Donald Trump · Kamala Harris · U.S. ...",2024-08-13
11,https://www.breitbart.com/politics/2024/08/13/report-immigrants-gaining-u-s-citizenship-at-fastest-rate-in-a-decade/,'Reshaping the Electorate': Biden-Harris Admin Granting Citizenship ...,"Aug 13, 2024 ... ... on Twitter: or e-mail to: skent@breitbart.com. 2024 Election · Immigration · Politics · 2024 Presidential Election · Donald Trump · Kamala Harris · U.S. ...",2024-08-13
12,https://www.breitbart.com/tag/masks/,masks Articles - Breitbart,"Aug 12, 2024 ... Hannah Knudsen. 12 Aug 2024, 10:34 AM PDT. Democratic presidential nominee Vice President Kamala Harris and ...",2024-08-12
13,https://www.breitbart.com/clips/2024/08/13/carville-the-range-we-are-in-now-chance-that-harris-wins-by-five/,Carville: The Range We Are In Now 'Chance that Harris Wins By Five',"Aug 13, 2024 ... ... Kamala Harris wins the election in November by five points than former President Donald Trump has a slim victory. Carville said, “We're looking at a ...",2024-08-13
14,https://www.breitbart.com/radio/2024/08/20/exclusive-sen-marsha-blackburn-key-to-winning-in-november-is-to-compare-historic-inflation-under-kamala-harris-to-trump-tax-cuts/,Exclusive--Sen. Marsha Blackburn Lays Out the Key to Winning in ...,"Aug 20, 2024 ... Exclusive — Sen. Marsha Blackburn: Key to Winning in November Is to 'Compare' Historic Inflation Under Kamala Harris to Trump Tax Cuts.",2024-08-20
15,https://www.breitbart.com/politics/2024/08/20/byron-donalds-media-hyped-joy-and-vibes-around-harris-a-cover-up-for-disastrous-policies/,Donalds: 'Joy' Around Harris-Walz Ticket 'Cover-Up' for Disastrous ...,"Aug 20, 2024 ... “They knifed Joe Biden, he's out, and now you have a situation where they're trying to rebrand Kamala Harris because she's been one of the more unlikable ...",2024-08-20
16,https://www.breitbart.com/author/alexander-marlow/,"Alexander Marlow, Author at Breitbart","Aug 15, 2024 ... Exclusive — Donald Trump: Kamala Harris Will Not Sit with Any Real Journalists, Only 'a Soft Democrat Interview'.",2024-08-15
17,https://www.breitbart.com/asia/2024/08/19/tim-walz-praised-chinese-communism-students-everyone-is-the-same-everyone-shares/,Tim Walz Praised Chinese Communism to Students: 'Everyone Is ...,"Aug 19, 2024 ... Vice President Kamala Harris's running mate, Minnesota Gov. Tim Walz (D), promoted Chinese-style communism to his high school students in the 1990s, telling ...",2024-08-19
18,https://www.breitbart.com/politics/2024/08/13/watch-colbert-audience-laughs-when-he-calls-cnn-an-objective-news-outlet/,Watch: 'Colbert' Audience Laughs When He Calls CNN an 'Objective ...,"Aug 13, 2024 ... ... Kamala Harris on the campaign trail. “Trump has kind of been thrown on his heels by this, and he's not really sure how to go after Vice President Harris ...",2024-08-13
19,https://www.breitbart.com/entertainment/2024/08/15/nolte-blacklisting-blacklisters-at-hollywood-reporter-blacklist-veteran-film-blogger-sasha-stone/,Nolte: Blacklisting Blacklisters at Hollywood Reporter Blacklist ...,"Aug 15, 2024 ... [W]hen I saw [a] … “white men for Kamala Harris” [announcement] I could not help but note the irony and hilarity of a whites-only fundraiser…. So I made the ...",2024-08-15
20,https://www.breitbart.com/tag/trucking/,trucking Articles - Breitbart,"Aug 17, 2024 ... Small business owners in the trucking industry are “concerned about Kamala Harris' impact” regarding increased regulations and costs, a major Chicago-based ...",2024-08-17
1,https://www.breitbart.com/entertainment/2024/08/31/real-embarrassing-sopranos-actor-michael-imperioli-ripped-for-gushing-over-photo-of-young-kamala-harris/,'Real Embarrassing': 'Sopranos' Actor Michael Imperioli Ripped for ...,"Aug 31, 2024 ... Sopranos star Michael Imperioli apparently received backlash online after sharing and gushing over a photo of a young Kamala Harris.",2024-08-31
2,https://www.breitbart.com/politics/2024/08/27/left-wing-salon-attacks-maga-over-refusal-to-admit-ella-emhoff-is-cute-unapologetic-misogyny/,Salon Mag Rips MAGA 'Misogyny' for Refusal to Admit Ella Emhoff Is ...,"Aug 27, 2024 ... MAGA attacks on Kamala Harris's stepdaughter stem from “unapologetic misogyny” and “toxic masculinity”according to a left-wing Salon piece.",2024-08-27
3,https://www.breitbart.com/entertainment/2024/08/30/netflixs-kaos-star-rakie-ayola-id-vote-for-jill-stein-over-kamala-harris/,Netflix's 'Kaos' Star Rakie Ayola: I'd Vote for Jill Stein over Kamala ...,"Aug 30, 2024 ... Netflix's ""Kaos"" star Rakie Ayola said that while she hopes Vice President Kamala Harris wins the 2024 presidential election against former President Donald ...",2024-08-30
4,https://www.breitbart.com/politics/2024/08/22/source-republican-rep-lori-chavez-deremers-policy-staffer-attends-dnc-cheers-obama/,Republican Rep. Lori Chavez-DeRemer's Policy Staffer Attends ...,"Aug 22, 2024 ... ... National Convention where thousands cheered Vice President Kamala Harris in her effort to defeat Donald Trump.",2024-08-22
5,https://www.breitbart.com/economy/2024/08/27/rent-up-22-in-kamala-harriss-america/,Rent Spikes up 22% in Kamala Harris's America,"Aug 27, 2024 ... Vice President Kamala Harris has been leading the country alongside President Joe Biden for three and a half years, but while their party is attempting to ...",2024-08-27
6,https://www.breitbart.com/the-media/2024/08/24/wapos-rampell-doug-emhoff-is-sex-symbol-womens-fantasy-man-despite-cheating-scandal/,WaPo's Rampell: Doug Emhoff Is a 'Sex Symbol' and 'Fantasy Man ...,"Aug 24, 2024 ... WaPo's Rampell: Doug Emhoff Is a 'Sex Symbol' and Women's 'Fantasy Man' Despite Cheating Scandal. 1,306 Vice President Kamala Harris and Second Gentleman ...",2024-08-24
7,https://www.breitbart.com/politics/2024/08/23/trump-steals-kamala-joy-obama-hope-harris-must-be-defeated/,"Trump Steals Kamala's 'Joy,' Obama's 'Hope': Harris Must Be Defeated","Aug 23, 2024 ... Donald Trump is riding high after Democrats' failure to utilize the DNC to springboard Vice President Kamala Harris's struggling campaign.",2024-08-23
8,https://www.breitbart.com/entertainment/2024/08/24/green-day-rocker-billie-joe-armstrong-decries-maga-agenda-before-declaring-performance-not-political/,Green Day Rocker Billie Joe Armstrong Decries 'MAGA Agenda ...,"Aug 24, 2024 ... Kennedy Jr., who suspended his campaign on Friday and endorsed Trump, as well as slammed Democrats for “installing” war candidate Kamala Harris. As ...",2024-08-24
9,https://www.breitbart.com/tag/catherine-rampell/,Catherine Rampell Articles - Breitbart,"Aug 21, 2024 ... Catherine Rampell ; 25 Oct 2024, 2:51 AM PDT. Democratic presidential nominee, Vice President Kamala Harris prepares to speak at ""We The ; 5 Sep 2024, 2:12 AM PDT.",2024-08-21
10,https://www.breitbart.com/tag/interview/,Interview Articles - Breitbart,"Aug 30, 2024 ... Nick Gilbertson. 12 Aug 2024, 9:34 AM PDT. Democratic presidential nominee Vice President Kamala Harris speaks ...",2024-08-30
11,https://www.breitbart.com/politics/2024/08/27/actor-nick-offerman-declares-hes-proud-to-be-a-kamala-man-calls-trump-a-fking-dk/,Actor Nick Offerman Declares He's 'Proud to Be a Kamala Man ...,"Aug 27, 2024 ... In a new YouTube video, Nick Offerman gushes over Kamala Harris in a parody song of Lee Greenwood's “God Bless the U.S.A.,” which is sung from the point of view ...",2024-08-27
12,https://www.breitbart.com/politics/2024/08/22/trump-why-didnt-marxist-kamala-do-anything-for-what-she-was-complaining-about/,Trump: Why Didn't 'Marxist' Kamala Do Anything for What She Was ...,"Aug 22, 2024 ... Thursday, following Vice President Kamala Harris' address to the Democratic National Convention in Chicago, her opponent former President Donald Trump ...",2024-08-22
13,https://www.breitbart.com/2024-election/2024/08/27/afghanistan-gold-star-mother-to-harris-you-hold-the-same-accountability-as-president-biden/,Afghanistan Gold Star Mother to Harris: 'You Hold the Same ...,"Aug 27, 2024 ... ... Kamala Harris, “You were with the whole administration in all of this, you hold the same accountability as President Biden does, you were right beside him ...",2024-08-27
14,https://www.breitbart.com/politics/2024/08/30/illegal-ms-13-gang-member-freed-into-u-s-by-biden-harris-dhs-gets-70-years-in-prison-for-murdering-kayla-hamilton/,"Illegal MS-13 Gang Member Gets 70 Years for Raping, Killing Kayla ...","Aug 30, 2024 ... An illegal alien MS-13 gang member, who was released into the United States from the southern border by President Joe Biden and Vice President Kamala Harris's ...",2024-08-30
15,https://www.breitbart.com/tag/pro-palestinian-protesters/,pro-Palestinian protesters Articles - Breitbart,"Aug 22, 2024 ... Democratic presidential nominee Vice President Kamala Harris, right, and running mate Minn. Left Pans Kamala Harris for Angrily Scolding Anti-Israel Protesters: ...",2024-08-22
16,https://www.breitbart.com/clips/2024/08/29/begala-harris-supported-fracking-ban-in-last-presidential-run-because-she-represented-bay-area-didnt-know-about-it/,Begala: Harris Supported Fracking Ban in Last Presidential Run ...,"Aug 29, 2024 ... ... Kamala Harris changed her view on banning fracking from when she ran for president the last time because “you represent the Bay Area, there's not a lot of ...",2024-08-29
17,https://www.breitbart.com/entertainment/2024/08/27/robert-f-kennedy-jr-wife-cheryl-hines-urged-him-to-meet-with-trump/,Robert F. Kennedy Jr.: Wife Cheryl Hines Urged Him to Meet with ...,"Aug 27, 2024 ... ... Kamala Harris as its presidential nominee without any votes or media interviews. Joel B. Pollak is Senior Editor-at-Large at Breitbart News and the host of ...",2024-08-27
18,https://www.breitbart.com/politics/2024/08/28/san-diego-supervisors-support-reparations-for-slavery/,San Diego Supervisors Support Reparations for Slavery,"Aug 28, 2024 ... Vice President Kamala Harris, who is from California, has long backed reparations for slavery. When she was in the U.S. Senate, she backed legislation to ...",2024-08-28
19,https://www.breitbart.com/podcast/2024/08/28/breitbart-news-daily-podcast-ep-605-breitbarts-emma-jo-morris-on-zuckerberg-admitting-facebook-censored-her-hunter-biden-reporting/,Breitbart News Daily Podcast Ep. 605: Breitbart's Emma-Jo Morris ...,"Aug 28, 2024 ... Breitbart News Daily Podcast Ep. · The Flip-Flopping Phoniness of Kamala Harris; Guest: Breitbart Politics Editor Emma-Jo Morris The Flip-Flopping Phoniness of ...",2024-08-28
20,https://www.breitbart.com/immigration/2024/08/26/state-diverts-boston-school-buses-to-migrants-denying-service-to-local-area-kids/,State Diverts Boston School Buses to Migrants Denying Service to ...,"Aug 26, 2024 ... ... Kamala Harris's migrants. School officials told parents of about 150 kids in the Stoughton Public School system that their young ones would be without ...",2024-08-26
21,https://www.breitbart.com/politics/2024/08/21/nolte-obama-makes-penis-size-joke-while-trashing-trump-as-childish/,Nolte: Obama Makes Penis Size Joke While Trashing Trump as ...,"Aug 21, 2024 ... Hey, when you're trying to get Kamala Harris elected, someone who cannot run on policy or her record, I guess the crotch is all you have left. One can only ...",2024-08-21
22,https://www.breitbart.com/middle-east/2024/08/28/irans-ayatollah-says-no-harm-negotiating-nukes-with-enemy-america/,Iran's Ayatollah Says 'No Harm' in Negotiating Nukes with 'Enemy ...,"Aug 28, 2024 ... ... Kamala Harris. “Many people in the previous [Iranian] administration did not think they could negotiate with Trump because they saw him as unpredictable ...",2024-08-28
23,https://www.breitbart.com/politics/2024/08/21/commerce-secretary-not-familiar-with-jobs-numbers-being-revised-downward-by-over-800k/,Commerce Secretary: 'Not Familiar With' Jobs Numbers Being ...,"Aug 21, 2024 ... Kamala Harris Praises Cory Booker's Marathon Speech: 'Continue to Fight' · NFL to Use 'Hawk-Eye' Technology to Measure First Downs in 2025 · Astronauts Recount ...",2024-08-21
24,https://www.breitbart.com/news/the-new-uefa-champions-league-format-explained/,The new UEFA Champions League format explained - Breitbart,"Aug 27, 2024 ... ... Kamala Harris Surrogate Megan T Rapper Tory Lanez Stabbed in Prison While Serving Time · Tariffmageddon Canceled: U.S. Inflation Stays Cooler Than Expected ...",2024-08-27
25,https://www.breitbart.com/politics/2024/08/26/schweizer-no-question-ccp-has-been-grooming-tim-walz/,Schweizer: 'No Question' CCP Has Been Grooming Tim Walz,"Aug 26, 2024 ... On this week's broadcast of the Fox News Channel's ""Sunday Morning Futures,"" Government Accountability Institute president Peter Schweizer, ...",2024-08-26
26,https://www.breitbart.com/tag/u-s-canada-border/,U.S.-Canada border Articles - Breitbart,"Aug 25, 2024 ... Canada's Prime Minister Justin Trudeau meets with US Vice President Kamala Harris (ou · GOP House Members Blast Biden for 'Dangerous Ramifications' on the US ...",2024-08-25
27,https://www.breitbart.com/asia/2024/08/27/dozens-killed-in-pakistan-terror-attacks-allegedly-targeting-chinese-colonization/,Dozens Killed in Pakistan Terror Attacks Allegedly Targeting ...,"Aug 27, 2024 ... ... Kamala Harris Surrogate Megan T Rapper Tory Lanez Stabbed in Prison While Serving Time · House ...",2024-08-27
1,https://www.breitbart.com/entertainment/2024/11/03/claim-nbc-broke-fcc-equal-time-rule-with-kamala-harris-appearance-on-snl/,CLAIM: NBC Broke FCC 'Equal Time' Rule with Kamala Harris ...,"Nov 3, 2024 ... NBC allegedly violated the Federal Communications Commission's (FCC) ""Equal Time"" rule by inviting Vice President Kamala Harris onto SNL.",2024-11-03
2,https://www.breitbart.com/entertainment/2024/11/01/kamala-harris-surrogate-jennifer-lopez-ambushed-with-diddy-questions-while-signing-autographs/,Kamala Harris Surrogate Jennifer Lopez Ambushed with Diddy ...,"Nov 1, 2024 ... Hollywood star Jennifer Lopez, who recently endorsed Vice President Kamala Harris during a wild anti-Trump rant, was ambushed by fans who asked about ...",2024-11-01
3,https://www.breitbart.com/clips/2024/11/04/sean-hannity-kamala-harris-has-a-math-problem-going-into-election-day/,Sean Hannity: Kamala Harris Has a Math Problem Going into ...,"Nov 4, 2024 ... Fox News host Sean Hannity said Monday on ""Fox & Friends"" that Democratic presidential nominee Vice President Kamala Harris has a ""math problem"" going into ...",2024-11-04
4,https://www.breitbart.com/entertainment/2024/11/03/kamala-campaign-mocked-over-profanity-laden-glorilla-rap-performance-at-milwaukee-rally/,"Kamala Campaign Mocked over Profanity-Laden, Bleeped Out ...","Nov 3, 2024 ... The Kamala Harris campaign has received backlash on social media over rapper GloRilla's heavily censored performance at a political rally in Milwaukee.",2024-11-03
5,https://www.breitbart.com/2024-election/2024/11/04/former-obama-aide-early-voting-numbers-look-scary-kamala-harris/,WATCH -- Former Obama Aide: Early Voting Numbers Look 'Scary ...,"Nov 4, 2024 ... Early voting data has become a nail-biter for Vice President Kamala Harris (D) as she runs against former President Donald Trump (R) in the race for the White ...",2024-11-04
6,https://www.breitbart.com/2nd-amendment/2024/11/04/hawkins-kamala-harris-is-pro-gun-control-donald-trump-is-pro-second-amendment/,"Hawkins: Kamala Harris is Pro-Gun Control, Donald Trump is Pro-2A","Nov 4, 2024 ... On the eve of the November 5, 2024, presidential election it is important to remember that Democrat Kamala Harris is pro-gun control and Republican Donald ...",2024-11-04
7,https://www.breitbart.com/2024-election/2024/11/03/barack-obama-tries-debunked-very-fine-people-hoax-in-closing-message-wisconsin/,Barack Obama Tries Debunked 'Very Fine People' Hoax in Closing ...,"Nov 3, 2024 ... Former President Barack Obama resorted to the debunked “very fine people” hoax as he delivered a closing argument on behalf of Vice President Kamala Harris.",2024-11-03
8,https://www.breitbart.com/radio/2024/11/04/exclusive-tom-cotton-i-dont-see-silent-kamala-voter-there-is-likely-yet-again-silent-trump-voter/,"Exclusive -- Tom Cotton: I Don't See a Silent Kamala Voter, but ...","Nov 4, 2024 ... Sen. Tom Cotton (R-AR) said he does not believe there is a silent Kamala Harris voter, but there is likely a silent Donald Trump voter.",2024-11-04
9,https://www.breitbart.com/the-media/2024/11/02/exclusive-rasmussen-head-pollster-predicts-trump-landslide-likens-to-1980-reagan-carter-election-major-political-realignment/,Rasmussen Head Pollster Predicts Major Trump Landslide Victory,"Nov 2, 2024 ... Reflecting on public dissatisfaction with the current administration, he noted, “People don't care who Kamala Harris is.” “They care that she's part of the ...",2024-11-02
10,https://www.breitbart.com/entertainment/2024/11/04/kamalas-close-complete-list-of-hollywood-elites-telling-americans-what-america-they-should-have/,Kamala's Close: Complete List of Hollywood Elites Telling ...,"Nov 4, 2024 ... Kamala Harris has leaned on Uber wealthy Hollywood elites to tell them how to vote and who to vote for on Election Day.",2024-11-04
11,https://www.breitbart.com/entertainment/2024/11/04/nyt-subway-takes-canceled-kamala-video-after-she-insulted-muslim-host-over-bacon/,NYT: 'Subway Takes' Canceled Kamala Video After She Insulted ...,"Nov 4, 2024 ... The Muslim host of 'Subway Takes' decided not to publish an interview with Kamala Harris after she insisted that ""bacon is a spice.""",2024-11-04
12,https://www.breitbart.com/tech/2024/11/04/democrat-mega-donor-reid-hoffman-says-2024-election-is-disrupting-silicon-valley-relationships/,Democrat Mega-Donor Reid Hoffman Says 2024 Election Is ...,"Nov 4, 2024 ... Silicon Valley Billionaire Reid Hoffman, a prominent supporter of Kamala Harris's presidential campaign and past visitor to Epstein Island, has warned that ...",2024-11-04
13,https://www.breitbart.com/politics/2024/11/04/megyn-kelly-will-speak-at-trump-pennsylvania-rally-absolutely-essential-trump-wins-i-hope-women-will-listen-to-me/,Megyn Kelly Will Speak at Trump Rally in Pennsylvania: 'I Hope ...,"Nov 4, 2024 ... ... Kamala Harris into the Oval Office as our president,” she said, previewing some of the points she plans to make, although she said none of those points will ...",2024-11-04
14,https://www.breitbart.com/entertainment/2024/11/01/50-cent-wheres-jay-z-amid-diddy-scandal-beyonces-kamala-endorsement/,"50 Cent: Where's Jay-Z Amid Diddy Scandal, Beyonce's Kamala ...","Nov 1, 2024 ... ... Diddy's sex trafficking prosecution and his pop megastar wife, Beyoncé's, primetime endorsement of Kamala Harris.",2024-11-01
15,https://www.breitbart.com/politics/2024/11/04/nbc-news-nevada-take-week-count-votes/,NBC News: 'Nevada Will Take a Week to Count All Their Votes',"Nov 4, 2024 ... Todd's words come as Vice President Kamala Harris has warned that Americans may possibly see a repeat of 2020 wherein the winner of the presidential election is ...",2024-11-04
16,https://www.breitbart.com/entertainment/2024/11/02/cardi-b-endorses-kamala-after-vowing-not-to-endorse-no-fking-presidents-no-more-because-biden-really-fked-up-america/,Cardi B Endorses Kamala After Vowing Not to Endorse 'No F**king ...,"Nov 2, 2024 ... Rapper Cardi B is facing ridicule after she endorsed Kamala Harris -- not long ago, she swore she would not endorse ""no fucking presidents no more.""",2024-11-02
17,https://www.breitbart.com/clips/2024/11/01/dem-rep-kildee-troubling-jobs-report-shows-we-should-stick-with-biden-harris-cant-elect-trump-especially-now/,Dem Rep. Kildee: 'Troubling' Jobs Report Shows We Should 'Stick ...,"Nov 1, 2024 ... 2024 Election · Clips · Politics · Dan Kildee · Donald Trump · jobs report · Joe Biden · Kamala Harris ...",2024-11-01
18,https://www.breitbart.com/entertainment/2024/11/01/jennifer-lopez-smears-trump-as-biggest-adversary-america-has-internally-ever-had-at-kamala-rally/,Jennifer Lopez Smears Trump as 'Biggest Adversary America Has ...,"Nov 1, 2024 ... Jennifer Lopez — who is the former girlfriend of Sean “Diddy” Combs — appeared alongside Kamala Harris at a rally in Las Vegas, Nevada, where she played the ...",2024-11-01
19,https://www.breitbart.com/tag/bret-baier/,Bret Baier Articles - Breitbart,"Nov 4, 2024 ... ' Vice President Kamala Harris's “inferior cognitive ability must be tested at once,” former President Donald Trump said. Hannah Knudsen.",2024-11-04
20,https://www.breitbart.com/2024-election/2024/11/01/active-duty-u-s-service-members-complain-lack-absentee-ballots/,Active-Duty Service Members Complain of Lack of Absentee Ballots,"Nov 1, 2024 ... Reps. · “Joe Biden and Kamala Harris have mobilized federal manpower, resources, and tax dollars to block state-level election integrity measures, including in ...",2024-11-01
21,https://www.breitbart.com/2024-election/2024/11/02/donald-trump-hits-cbs-news-with-10-billion-lawsuit-for-deceptive-harris-interview/,Trump Hits CBS News with $10B Lawsuit for 'Deceptive' Harris ...,"Nov 2, 2024 ... Former President Donald Trump (R) is suing CBS News for $10 billion in regard to its interview with Vice President Kamala Harris (D).",2024-11-02
22,https://www.breitbart.com/sports/2024/11/02/watch-trump-brings-womens-swim-team-that-stood-up-to-trans-athlete-on-rally-stage/,WATCH: Trump Brings Women's Swim Team That Stood up to Trans ...,"Nov 2, 2024 ... “Joe Biden and Kamala Harris have advocated for and pushed for this anti-woman, sex-based discrimination to continue all over this country. And point-blank ...",2024-11-02
23,https://www.breitbart.com/entertainment/2024/11/04/lady-gaga-oprah-to-appear-at-election-eve-rally-for-harris-in-pennsylvania-traffic-nightmares-expected/,"Lady Gaga, Oprah to Appear at Election Eve Rally for Harris in ...","Nov 4, 2024 ... Pop star Lady Gaga, Oprah Winfrey, and many others will reportedly campaign for Vice President Kamala Harris at a rally in Philadelphia, Pennsylvania, on ...",2024-11-04
24,https://www.breitbart.com/tag/snapchat/,Snapchat Articles - Breitbart,"Nov 1, 2024 ... Celeb GOTV: Pop Star Usher to Speak at GA Kamala Harris Rally, DNC Creates Taylor Swift-Themed Snapchat Filter. Vice President Kamala Harris is leaning on ...",2024-11-01
25,https://www.breitbart.com/tag/jennifer-garner/,Jennifer Garner Articles - Breitbart,"Nov 5, 2024 ... The Kamala Harris campaign has deployed a bevy of Hollywood celebrities on election night to encourage swing state voters — especially college kids — to ...",2024-11-05
26,https://www.breitbart.com/2024-election/2024/11/01/wapo-show-implodes-after-hugh-hewitt-abruptly-quits-during-unfair-segment-im-done/,WaPo Show Implodes After Hewitt Abruptly Quits During 'Unfair ...,"Nov 1, 2024 ... ... Kamala Harris. A recent Gallup poll found Americans' trust in the media to report current events “fully, accurately and fairly” has plummeted to a record ...",2024-11-01
27,https://www.breitbart.com/2024-election/2024/11/05/donald-trump-wins-the-presidency-greatest-comeback-in-american-history/,Donald Trump Wins the Presidency; Greatest Comeback in ...,"Nov 5, 2024 ... Vice President Kamala Harris turned in a strong showing among female voters. But she underperformed among urban voters and young voters that she needed to ...",2024-11-05
28,https://www.breitbart.com/politics/2024/11/01/exclusive-trump-daines-alliance-between-top-bottom-ticket-gop-candidates-fueling-gop-energy-home-stretch/,"Exclusive — Trump-Daines Alliance Between Top, Bottom of Ticket ...","Nov 1, 2024 ... ... Kamala Harris became the tie-breaking vote. Democrats added a seat in the 2022 midterm elections, and the partisan breakdown—technically all the Senate ...",2024-11-01
29,https://www.breitbart.com/sports/2024/11/04/this-is-a-red-flag-ex-nascar-racer-danica-patrick-slams-harris-for-not-revealing-how-she-voted-on-california-crime-prop/,'This Is a Red Flag': Ex-NASCAR Racer Danica Patrick Slams Harris ...,"Nov 4, 2024 ... Ex-NASCAR star Danica Patrick is waving the caution flag after Kamala Harris refused to say how she voted on a California crime proposition.",2024-11-04
30,https://www.breitbart.com/2024-election/2024/11/01/harris-campaigns-far-left-adviser-linked-group-pushing-ban-gas-stoves/,Harris Campaign's Far-Left Adviser Linked to Group Pushing to Ban ...,"Nov 1, 2024 ... One of Vice President Kamala Harris's campaign advisers apparently has links to a leftist group that wants to forbid the use of gas stoves.",2024-11-01
31,https://www.breitbart.com/the-media/2024/11/05/msnbcs-maddow-dubbed-fascist-for-calling-musk-a-national-security-threat-over-trump-ties-urging-u-s-to-cut-contracts/,MSNBC's Maddow Dubbed 'Fascist' for Calling Musk a 'National ...,"Nov 5, 2024 ... Last week, she said she was “grateful” for Democratic presidential nominee Vice President Kamala Harris and her speech at the Ellipse in Washington, D.C. ...",2024-11-05
32,https://www.breitbart.com/tag/debate/,debate Articles - Breitbart,"Nov 3, 2024 ... Democratic presidential nominee Vice President Kamala Harris, center, talks with John Modl ... JD Vance: 'The Real Family Separation Policy' Is 'Kamala Harris's ...",2024-11-03
33,https://www.breitbart.com/politics/2024/11/05/jon-stewart-ends-daily-show-election-night-broadcast-with-profane-shriek-as-kamala-loss-to-trump-fck-this-is-not-the-end/,Jon Stewart Ends 'Daily Show' Election Night Broadcast with ...,"Nov 5, 2024 ... Just as former President Donald Trump was well on his way to reelection, having secured victories in Georgia and North Carolina -- two of seven pivotal ...",2024-11-05
34,https://www.breitbart.com/tag/jobs-report/,jobs report Articles - Breitbart,"Nov 1, 2024 ... Breitbart Business Digest: Kamala Harris's Economic Spin Shattered by October Jobs Bust. The economy delivered some rough justice to the campaign of Kamala ...",2024-11-01
35,https://www.breitbart.com/economy/2024/11/04/sept-factory-orders/,"Factory Orders Decline In September, Fourth Drop In Five Months","Nov 4, 2024 ... The decline undercuts claims by Kamala Harris that the Biden administration had sparked a manufacturing boom. In fact, manufacturing activity has been ...",2024-11-04
36,https://www.breitbart.com/2024-election/2024/11/05/catholic-bishops-urge-votes-against-abortion-amendments/,Catholic Bishops Urge Votes Against Abortion Amendments,"Nov 5, 2024 ... The Democratic ticket of Kamala Harris and Tim Walz celebrates abortion as a fundamental right and has made the expansion of abortion in the United States ...",2024-11-05
37,https://www.breitbart.com/politics/2024/11/05/rob-lowe-joins-nathan-hochman-to-rally-against-soros-backed-d-a-george-gascon/,Rob Lowe Joins Nathan Hochman to Rally Against Soros-backed ...,"Nov 5, 2024 ... Kamala Harris (D-CA) — and millions of dollars from left-wing billionaire George Soros to oust (ironically) Jackie Lacey, the first black woman to hold the job.",2024-11-05
38,https://www.breitbart.com/tag/rachel-maddow/,Rachel Maddow Articles - Breitbart,"Nov 5, 2024 ... ... Kamala Harris and her speech at the Ellipse in Washington, D.C. because it will “effectively reconsecrate” the ground. Pam Key. 29 Oct 2024, 4:42 PM PDT.",2024-11-05
39,https://www.breitbart.com/tag/jimmy-carter/,Jimmy Carter Articles - Breitbart,"Nov 2, 2024 ... Consumer prices have soared 20.2 percent since Vice President Kamala Harris and President Joe Biden took office 42 months ago. Amy Furr. 15 Aug 2024, 9:04 AM ...",2024-11-02
1,https://www.breitbart.com/2024-election/2024/10/06/watch-kamala-harris-melts-down-after-teleprompter-malfunctions-at-rally/,WATCH: Kamala Harris Melts Down After Teleprompter Malfunctions ...,"Oct 6, 2024 ... Kamala Harris appeared to have no idea what to say when her teleprompter seemingly stopped working during a speech in Michigan.",2024-10-06
2,https://www.breitbart.com/entertainment/2024/10/02/watch-byron-donalds-stuns-breakfast-club-hosts-when-arguing-kamala-harris-brought-inflation/,Watch: Byron Donalds Shows Proof to 'Breakfast Club' Hosts That ...,"Oct 2, 2024 ... Rep. Byron Donalds (R-FL) stunned the hosts of ""The Breakfast Club"" this week when he argued that Vice President Kamala Harris helped cause the massive rise ...",2024-10-02
3,https://www.breitbart.com/politics/2024/10/02/report-doug-emhoff-paid-80k-hush-money-was-never-prosecuted/,Report: Doug Emhoff Paid $80k 'Hush Money'; Was Never Prosecuted,"Oct 2, 2024 ... The nanny lives in New York, where Trump was prosecuted. Emhoff divorced his first wife in 2009 and married Kamala Harris in 2014; she ran for Senate in 2015- ...",2024-10-02
4,https://www.breitbart.com/tech/2024/10/08/xxx-for-kamala-porn-industry-launches-ads-supporting-harris-campaign/,XXX for Kamala: Porn Industry Launches Ads Supporting Harris ...,"Oct 8, 2024 ... ... My Porn"" campaign will run in seven swing states with the hopes of convincing young men to vote for Kamala Harris.",2024-10-08
5,https://www.breitbart.com/politics/2024/10/01/report-taylor-swift-loses-2-million-spotify-listeners-after-kamala-harris-endorsement/,Report: Taylor Swift Loses 2 Million Spotify Listeners After Kamala ...,"Oct 1, 2024 ... Taylor Swift's endorsement of Kamala Harris is shaping up to be a costly move for the pop superstar.",2024-10-01
6,https://www.breitbart.com/2nd-amendment/2024/10/09/kamala-harris-says-she-has-glock-many-glocks-are-barred-california/,"Kamala Harris Says She Has a Glock, but CA Bars Some Glocks by ...","Oct 9, 2024 ... Kamala Harris said she owns a Glock, but did not mention residents in her home state of California cannot own newer generation Glocks because of a law she ...",2024-10-09
